id	gender	subCategory	articleType	season	usage	image_path	gender_enc	subCategory_enc	articleType_enc	season_enc	usage_enc
15338	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/15338.jpg	1	0	0	0	2
21593	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/21593.jpg	1	0	0	1	0
3510	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/3510.jpg	1	0	0	0	2
53745	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/53745.jpg	1	0	0	1	0
53742	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/53742.jpg	1	0	0	1	0
27405	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/27405.jpg	1	0	0	1	0
7940	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/7940.jpg	1	0	0	0	2
5017	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/5017.jpg	1	0	0	1	0
7544	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/7544.jpg	1	0	0	1	2
27230	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/27230.jpg	1	0	0	1	0
7510	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/7510.jpg	1	0	0	1	2
53744	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/53744.jpg	1	0	0	1	0
4770	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/4770.jpg	1	0	0	1	2
27229	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/27229.jpg	1	0	0	1	0
27012	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/27012.jpg	1	0	0	1	0
11319	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/11319.jpg	1	0	0	0	0
7507	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/7507.jpg	1	0	0	0	2
28464	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/28464.jpg	1	0	0	1	2
27014	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/27014.jpg	1	0	0	1	0
27013	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/27013.jpg	1	0	0	1	0
28632	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/28632.jpg	1	0	0	1	2
5001	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/5001.jpg	1	0	0	1	0
28462	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/28462.jpg	1	0	0	1	0
27415	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/27415.jpg	1	0	0	0	0
28454	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/28454.jpg	1	0	0	1	2
54921	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/54921.jpg	1	0	0	1	0
28521	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/28521.jpg	1	0	0	1	2
7489	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/7489.jpg	1	0	0	1	2
57218	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/57218.jpg	1	0	0	0	0
10719	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/10719.jpg	1	0	0	0	0
43076	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/43076.jpg	1	0	0	1	2
43078	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/43078.jpg	1	0	0	1	2
16226	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/16226.jpg	1	0	0	0	0
7488	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/7488.jpg	1	0	0	1	2
2590	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/2590.jpg	1	0	0	1	0
57217	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/57217.jpg	1	0	0	0	0
43077	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/43077.jpg	1	0	0	1	2
57204	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/57204.jpg	1	0	0	0	0
45500	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/45500.jpg	1	0	0	1	0
17925	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/17925.jpg	1	0	0	0	0
19242	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/19242.jpg	1	0	0	0	0
51359	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/51359.jpg	1	0	0	1	0
7492	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/7492.jpg	1	0	0	1	2
32633	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/32633.jpg	1	0	0	0	2
51361	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/51361.jpg	1	0	0	1	0
57096	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/57096.jpg	1	0	0	1	0
6523	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/6523.jpg	1	0	0	1	2
57205	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/57205.jpg	1	0	0	0	0
57097	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/57097.jpg	1	0	0	1	0
32632	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/32632.jpg	1	0	0	1	2
7493	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/7493.jpg	1	0	0	1	2
57099	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/57099.jpg	1	0	0	1	0
2578	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/2578.jpg	1	0	0	1	0
51369	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/51369.jpg	1	0	0	1	0
13257	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/13257.jpg	1	0	0	0	0
27408	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/27408.jpg	1	0	0	1	0
26982	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/26982.jpg	1	0	0	1	0
41080	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/41080.jpg	1	0	0	1	0
4906	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/4906.jpg	1	0	0	1	0
3911	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/3911.jpg	1	0	0	1	0
35994	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/35994.jpg	1	0	0	1	0
5015	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/5015.jpg	1	0	0	1	0
15351	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/15351.jpg	1	0	0	0	2
7514	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/7514.jpg	1	0	0	1	2
58736	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/58736.jpg	1	0	0	1	0
8758	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/8758.jpg	1	0	0	0	2
27407	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/27407.jpg	1	0	0	1	0
5014	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/5014.jpg	1	0	0	1	0
27030	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/27030.jpg	1	0	0	1	0
30613	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/30613.jpg	1	0	0	1	2
3910	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/3910.jpg	1	0	0	1	0
40070	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/0_augm_40070.jpg	1	0	0	1	0
33507	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/1_augm_33507.jpg	1	0	0	1	0
5014	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/2_augm_5014.jpg	1	0	0	1	0
30613	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/3_augm_30613.jpg	1	0	0	1	2
57205	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/4_augm_57205.jpg	1	0	0	0	0
45499	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/5_augm_45499.jpg	1	0	0	1	0
20371	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/6_augm_20371.jpg	1	0	0	0	2
7507	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/7_augm_7507.jpg	1	0	0	0	2
27416	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/8_augm_27416.jpg	1	0	0	0	0
28461	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/9_augm_28461.jpg	1	0	0	1	0
3911	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/10_augm_3911.jpg	1	0	0	1	0
7544	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/11_augm_7544.jpg	1	0	0	1	2
43078	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/12_augm_43078.jpg	1	0	0	1	2
28521	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/13_augm_28521.jpg	1	0	0	1	2
3910	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/14_augm_3910.jpg	1	0	0	1	0
28521	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/15_augm_28521.jpg	1	0	0	1	2
7488	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/16_augm_7488.jpg	1	0	0	1	2
5014	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/17_augm_5014.jpg	1	0	0	1	0
38570	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/18_augm_38570.jpg	1	0	0	1	2
21593	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/19_augm_21593.jpg	1	0	0	1	0
4773	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/20_augm_4773.jpg	1	0	0	1	2
45500	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/21_augm_45500.jpg	1	0	0	1	0
28458	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/22_augm_28458.jpg	1	0	0	1	2
7510	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/23_augm_7510.jpg	1	0	0	1	2
32655	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/24_augm_32655.jpg	1	0	0	1	2
13345	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/25_augm_13345.jpg	1	0	0	0	0
57204	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/26_augm_57204.jpg	1	0	0	0	0
7940	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/27_augm_7940.jpg	1	0	0	0	2
27029	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/28_augm_27029.jpg	1	0	0	1	0
45499	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/29_augm_45499.jpg	1	0	0	1	0
27415	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/30_augm_27415.jpg	1	0	0	0	0
35940	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/31_augm_35940.jpg	1	0	0	1	0
5809	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/32_augm_5809.jpg	1	0	0	1	0
43075	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/33_augm_43075.jpg	1	0	0	1	2
10713	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/34_augm_10713.jpg	1	0	0	0	2
27011	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/35_augm_27011.jpg	1	0	0	1	0
26982	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/36_augm_26982.jpg	1	0	0	1	0
43077	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/37_augm_43077.jpg	1	0	0	1	2
27028	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/38_augm_27028.jpg	1	0	0	1	0
27408	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/39_augm_27408.jpg	1	0	0	1	0
46744	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/40_augm_46744.jpg	1	0	0	1	2
30613	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/41_augm_30613.jpg	1	0	0	1	2
27222	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/42_augm_27222.jpg	1	0	0	1	0
7493	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/43_augm_7493.jpg	1	0	0	1	2
28458	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/44_augm_28458.jpg	1	0	0	1	2
27011	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/45_augm_27011.jpg	1	0	0	1	0
28458	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/46_augm_28458.jpg	1	0	0	1	2
4773	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/47_augm_4773.jpg	1	0	0	1	2
4773	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/48_augm_4773.jpg	1	0	0	1	2
7502	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/49_augm_7502.jpg	1	0	0	1	2
4849	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/50_augm_4849.jpg	1	0	0	1	2
53742	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/51_augm_53742.jpg	1	0	0	1	0
27014	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/52_augm_27014.jpg	1	0	0	1	0
5015	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/53_augm_5015.jpg	1	0	0	1	0
7940	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/54_augm_7940.jpg	1	0	0	0	2
32633	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/55_augm_32633.jpg	1	0	0	0	2
8758	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/56_augm_8758.jpg	1	0	0	0	2
7940	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/57_augm_7940.jpg	1	0	0	0	2
28458	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/58_augm_28458.jpg	1	0	0	1	2
7544	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/59_augm_7544.jpg	1	0	0	1	2
46744	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/60_augm_46744.jpg	1	0	0	1	2
43074	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/61_augm_43074.jpg	1	0	0	1	2
45500	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/62_augm_45500.jpg	1	0	0	1	0
13257	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/63_augm_13257.jpg	1	0	0	0	0
28458	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/64_augm_28458.jpg	1	0	0	1	2
28521	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/65_augm_28521.jpg	1	0	0	1	2
17926	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/66_augm_17926.jpg	1	0	0	0	0
57217	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/67_augm_57217.jpg	1	0	0	0	0
5809	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/68_augm_5809.jpg	1	0	0	1	0
15351	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/69_augm_15351.jpg	1	0	0	0	2
13257	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/70_augm_13257.jpg	1	0	0	0	0
7492	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/71_augm_7492.jpg	1	0	0	1	2
31221	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/72_augm_31221.jpg	1	0	0	1	0
2578	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/73_augm_2578.jpg	1	0	0	1	0
10719	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/74_augm_10719.jpg	1	0	0	0	0
7502	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/75_augm_7502.jpg	1	0	0	1	2
3510	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/76_augm_3510.jpg	1	0	0	0	2
5001	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/77_augm_5001.jpg	1	0	0	1	0
27417	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/78_augm_27417.jpg	1	0	0	0	0
7514	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/79_augm_7514.jpg	1	0	0	1	2
38571	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/80_augm_38571.jpg	1	0	0	1	2
27229	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/81_augm_27229.jpg	1	0	0	1	0
4770	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/82_augm_4770.jpg	1	0	0	1	2
57099	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/83_augm_57099.jpg	1	0	0	1	0
3484	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/84_augm_3484.jpg	1	0	0	0	2
7507	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/85_augm_7507.jpg	1	0	0	0	2
40070	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/86_augm_40070.jpg	1	0	0	1	0
27011	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/87_augm_27011.jpg	1	0	0	1	0
19242	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/88_augm_19242.jpg	1	0	0	0	0
3910	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/89_augm_3910.jpg	1	0	0	1	0
7502	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/90_augm_7502.jpg	1	0	0	1	2
7493	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/91_augm_7493.jpg	1	0	0	1	2
26982	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/92_augm_26982.jpg	1	0	0	1	0
57204	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/93_augm_57204.jpg	1	0	0	0	0
31221	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/94_augm_31221.jpg	1	0	0	1	0
43075	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/95_augm_43075.jpg	1	0	0	1	2
27407	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/96_augm_27407.jpg	1	0	0	1	0
5015	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/97_augm_5015.jpg	1	0	0	1	0
27013	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/98_augm_27013.jpg	1	0	0	1	0
7488	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/99_augm_7488.jpg	1	0	0	1	2
16226	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/100_augm_16226.jpg	1	0	0	0	0
7493	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/101_augm_7493.jpg	1	0	0	1	2
4849	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/102_augm_4849.jpg	1	0	0	1	2
28522	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/103_augm_28522.jpg	1	0	0	1	2
10713	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/104_augm_10713.jpg	1	0	0	0	2
3484	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/105_augm_3484.jpg	1	0	0	0	2
21593	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/106_augm_21593.jpg	1	0	0	1	0
13257	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/107_augm_13257.jpg	1	0	0	0	0
15484	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/108_augm_15484.jpg	1	0	0	0	0
31228	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/109_augm_31228.jpg	1	0	0	0	2
51359	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/110_augm_51359.jpg	1	0	0	1	0
7510	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/111_augm_7510.jpg	1	0	0	1	2
5014	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/112_augm_5014.jpg	1	0	0	1	0
5015	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/113_augm_5015.jpg	1	0	0	1	0
7507	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/114_augm_7507.jpg	1	0	0	0	2
53745	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/115_augm_53745.jpg	1	0	0	1	0
28521	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/116_augm_28521.jpg	1	0	0	1	2
38571	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/117_augm_38571.jpg	1	0	0	1	2
27010	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/118_augm_27010.jpg	1	0	0	1	0
51369	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/119_augm_51369.jpg	1	0	0	1	0
33507	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/120_augm_33507.jpg	1	0	0	1	0
40070	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/121_augm_40070.jpg	1	0	0	1	0
57205	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/122_augm_57205.jpg	1	0	0	0	0
4849	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/123_augm_4849.jpg	1	0	0	1	2
2580	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/124_augm_2580.jpg	1	0	0	1	2
32633	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/125_augm_32633.jpg	1	0	0	0	2
51369	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/126_augm_51369.jpg	1	0	0	1	0
15484	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/127_augm_15484.jpg	1	0	0	0	0
7490	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/128_augm_7490.jpg	1	0	0	1	2
27028	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/129_augm_27028.jpg	1	0	0	1	0
27417	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/130_augm_27417.jpg	1	0	0	0	0
7490	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/131_augm_7490.jpg	1	0	0	1	2
3510	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/132_augm_3510.jpg	1	0	0	0	2
27405	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/133_augm_27405.jpg	1	0	0	1	0
43075	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/134_augm_43075.jpg	1	0	0	1	2
18002	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/135_augm_18002.jpg	1	0	0	1	2
2578	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/136_augm_2578.jpg	1	0	0	1	0
28461	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/137_augm_28461.jpg	1	0	0	1	0
28454	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/138_augm_28454.jpg	1	0	0	1	2
10719	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/139_augm_10719.jpg	1	0	0	0	0
27407	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/140_augm_27407.jpg	1	0	0	1	0
10719	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/141_augm_10719.jpg	1	0	0	0	0
6523	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/142_augm_6523.jpg	1	0	0	1	2
31221	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/143_augm_31221.jpg	1	0	0	1	0
51369	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/144_augm_51369.jpg	1	0	0	1	0
33501	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/145_augm_33501.jpg	1	0	0	1	0
26982	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/146_augm_26982.jpg	1	0	0	1	0
38571	Women	Bottomwear	Capris	Spring/Summer	Sports	../data/augmented_images/Capris/147_augm_38571.jpg	1	0	0	1	2
20371	Women	Bottomwear	Capris	Fall/Winter	Sports	../data/augmented_images/Capris/148_augm_20371.jpg	1	0	0	0	2
58736	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/149_augm_58736.jpg	1	0	0	1	0
4906	Women	Bottomwear	Capris	Spring/Summer	Casual	../data/augmented_images/Capris/150_augm_4906.jpg	1	0	0	1	0
27417	Women	Bottomwear	Capris	Fall/Winter	Casual	../data/augmented_images/Capris/151_augm_27417.jpg	1	0	0	0	0
